date;id
2017-10-06 23:30;916415270826270721
2017-10-06 23:29;916415128651862016
2017-10-06 23:28;916414840511565825
2017-10-06 23:28;916414814011793408
2017-10-06 23:27;916414714413846528
2017-10-06 23:27;916414705719275520
2017-10-06 23:27;916414642880212992
2017-10-06 23:27;916414604691025920
2017-10-06 23:26;916414487707701253
2017-10-06 23:26;916414394824720385
2017-10-06 23:26;916414334468853762
2017-10-06 23:25;916414146425638912
2017-10-06 23:25;916414120710299649
2017-10-06 23:25;916414090553298944
2017-10-06 23:25;916414075621519361
2017-10-06 23:24;916413974400421889
2017-10-06 23:24;916413942767017985
2017-10-06 23:24;916413758771261440
2017-10-06 23:23;916413701187502081
2017-10-06 23:23;916413691398148097
2017-10-06 23:23;916413687568707584
2017-10-06 23:23;916413686788644864
2017-10-06 23:23;916413657268985856
2017-10-06 23:23;916413636729540608
2017-10-06 23:23;916413597621694464
2017-10-06 23:23;916413526176133120
2017-10-06 23:22;916413479908605952
2017-10-06 23:22;916413456873590784
2017-10-06 23:22;916413417623240705
2017-10-06 23:22;916413278959611904
2017-10-06 23:21;916413193110609922
2017-10-06 23:21;916413187796414464
2017-10-06 23:21;916413182490550272
2017-10-06 23:21;916413153096876032
2017-10-06 23:20;916412983231832066
2017-10-06 23:20;916412974427815937
2017-10-06 23:20;916412970405715969
2017-10-06 23:19;916412703329128448
2017-10-06 23:19;916412607237472256
2017-10-06 23:19;916412590166769666
2017-10-06 23:19;916412500085583872
2017-10-06 23:18;916412404937961472
2017-10-06 23:18;916412279419277313
2017-10-06 23:17;916412216672268288
2017-10-06 23:17;916412187643666432
2017-10-06 23:17;916412110543966208
2017-10-06 23:16;916411992759451648
2017-10-06 23:16;916411987864768514
2017-10-06 23:16;916411890359775232
2017-10-06 23:16;916411865424646146
2017-10-06 23:15;916411624096804864
2017-10-06 23:15;916411583756210183
2017-10-06 23:15;916411553422987268
2017-10-06 23:15;916411553150357505
2017-10-06 23:15;916411525874831361
2017-10-06 23:15;916411504496345089
2017-10-06 23:15;916411502156017665
2017-10-06 23:14;916411429107908608
2017-10-06 23:14;916411377601916929
2017-10-06 23:14;916411241664532480
2017-10-06 23:13;916411191341178880
2017-10-06 23:13;916411163142873088
2017-10-06 23:13;916411162618679296
2017-10-06 23:13;916411039843082246
2017-10-06 23:12;916410976748146690
2017-10-06 23:12;916410868463792128
2017-10-06 23:12;916410830689832960
2017-10-06 23:12;916410827174928384
2017-10-06 23:11;916410693720662017
2017-10-06 23:11;916410674741362688
2017-10-06 23:11;916410639395938304
2017-10-06 23:11;916410575176990720
2017-10-06 23:11;916410498232541184
2017-10-06 23:10;916410400098406401
2017-10-06 23:10;916410354686742528
2017-10-06 23:10;916410323791364096
2017-10-06 23:10;916410281886089216
2017-10-06 23:09;916410136117231616
2017-10-06 23:09;916410091976327168
2017-10-06 23:09;916410060124966912
2017-10-06 23:09;916410023428857856
2017-10-06 23:09;916409999634632705
2017-10-06 23:08;916409739264872448
2017-10-06 23:07;916409646344105984
2017-10-06 23:07;916409586982313985
2017-10-06 23:07;916409558096142337
2017-10-06 23:07;916409555382423552
2017-10-06 23:06;916409459211202560
2017-10-06 23:06;916409402080366592
2017-10-06 23:06;916409383801753600
2017-10-06 23:06;916409321315094528
2017-10-06 23:06;916409260149317632
2017-10-06 23:05;916409216704897025
2017-10-06 23:05;916409119573270535
2017-10-06 23:05;916409116993650688
2017-10-06 23:05;916409074807214080
2017-10-06 23:05;916409072777420803
2017-10-06 23:05;916409072370434048
2017-10-06 23:05;916409023318188035
2017-10-06 23:05;916408995694338048
2017-10-06 23:05;916408988656312320
2017-10-06 23:05;916408985246248960
2017-10-06 23:05;916408981119057920
2017-10-06 23:04;916408851351478272
2017-10-06 23:04;916408806665371648
2017-10-06 23:03;916408668740096002
2017-10-06 23:03;916408470403993601
2017-10-06 23:02;916408435867922432
2017-10-06 23:02;916408367756623872
2017-10-06 23:02;916408329630400512
2017-10-06 23:02;916408318138003456
2017-10-06 23:02;916408300735827968
2017-10-06 23:01;916408211837681666
2017-10-06 23:01;916408116643733504
2017-10-06 23:00;916407966466678784
2017-10-06 23:00;916407900066607104
2017-10-06 23:00;916407884120018945
2017-10-06 23:00;916407791723491329
2017-10-06 23:00;916407721959743488
2017-10-06 22:59;916407679580504066
2017-10-06 22:59;916407674887135232
2017-10-06 22:59;916407581593157633
2017-10-06 22:59;916407516279525377
2017-10-06 22:58;916407452727500801
2017-10-06 22:58;916407334733275136
2017-10-06 22:57;916407058479632384
2017-10-06 22:57;916407012208070657
2017-10-06 22:57;916406990582280193
2017-10-06 22:56;916406845262094338
2017-10-06 22:56;916406768393084930
2017-10-06 22:56;916406759589257217
2017-10-06 22:56;916406754120028160
2017-10-06 22:55;916406692715421696
2017-10-06 22:55;916406685077573632
2017-10-06 22:55;916406656942125056
2017-10-06 22:55;916406574079496192
2017-10-06 22:55;916406520732057600
2017-10-06 22:54;916406280935411713
2017-10-06 22:54;916406235376754688
2017-10-06 22:54;916406230087643136
2017-10-06 22:53;916405992971296768
2017-10-06 22:53;916405979121516544
2017-10-06 22:52;916405919478624257
2017-10-06 22:52;916405752541061121
2017-10-06 22:50;916405443529986048
2017-10-06 22:50;916405265745960960
2017-10-06 22:50;916405248113209344
2017-10-06 22:50;916405234330726400
2017-10-06 22:50;916405228269862917
2017-10-06 22:50;916405227472830464
2017-10-06 22:49;916405036791541763
2017-10-06 22:49;916404952553189376
2017-10-06 22:48;916404847489904641
2017-10-06 22:48;916404784608845824
2017-10-06 22:47;916404692946685952
2017-10-06 22:47;916404682158952448
2017-10-06 22:47;916404672272969728
2017-10-06 22:47;916404653365104640
2017-10-06 22:47;916404618040504320
2017-10-06 22:47;916404602458718208
2017-10-06 22:47;916404536910135301
2017-10-06 22:47;916404509890564096
2017-10-06 22:47;916404468362764288
2017-10-06 22:46;916404437446479872
2017-10-06 22:46;916404369490198528
2017-10-06 22:46;916404364339589120
2017-10-06 22:46;916404362838233094
2017-10-06 22:46;916404362020139008
2017-10-06 22:46;916404332412665856
2017-10-06 22:46;916404286262730752
2017-10-06 22:46;916404240876167168
2017-10-06 22:45;916404074060316672
2017-10-06 22:45;916404069014499329
2017-10-06 22:45;916404044268167168
2017-10-06 22:44;916403895823491072
2017-10-06 22:44;916403784409956352
2017-10-06 22:44;916403755846836227
2017-10-06 22:44;916403711865446400
2017-10-06 22:43;916403652872486912
2017-10-06 22:43;916403490439778304
2017-10-06 22:43;916403446365818885
2017-10-06 22:43;916403443912400896
2017-10-06 22:42;916403362391670785
2017-10-06 22:42;916403250596859904
2017-10-06 22:42;916403245861523458
2017-10-06 22:42;916403224583778304
2017-10-06 22:41;916403168359063552
2017-10-06 22:41;916403146254987265
2017-10-06 22:41;916403092563812352
2017-10-06 22:41;916402997634011136
2017-10-06 22:41;916402995960483843
2017-10-06 22:40;916402923868897280
2017-10-06 22:40;916402897163874304
2017-10-06 22:40;916402886967545856
2017-10-06 22:40;916402841866059776
2017-10-06 22:40;916402823503466496
2017-10-06 22:40;916402815068667904
2017-10-06 22:40;916402812707160064
2017-10-06 22:39;916402575536144384
2017-10-06 22:39;916402490299387906
2017-10-06 22:38;916402395046907904
2017-10-06 22:38;916402372481392640
2017-10-06 22:38;916402306341412865
2017-10-06 22:38;916402249122717697
2017-10-06 22:38;916402238913888261
2017-10-06 22:38;916402192059326465
2017-10-06 22:37;916402130746884098
2017-10-06 22:37;916402118705082368
2017-10-06 22:37;916402072643424256
2017-10-06 22:37;916402067249364992
2017-10-06 22:37;916402016494149632
2017-10-06 22:37;916401990531452929
2017-10-06 22:37;916401934122196994
2017-10-06 22:37;916401929881817088
2017-10-06 22:36;916401820846587904
2017-10-06 22:36;916401814064500736
2017-10-06 22:36;916401770498220032
2017-10-06 22:35;916401636280459266
2017-10-06 22:35;916401625735950336
2017-10-06 22:35;916401583738339328
2017-10-06 22:35;916401578910691328
2017-10-06 22:35;916401572921438210
2017-10-06 22:35;916401548917272582
2017-10-06 22:35;916401429971034112
2017-10-06 22:34;916401377487683586
2017-10-06 22:34;916401369912819712
2017-10-06 22:34;916401351105695745
2017-10-06 22:34;916401287268364288
2017-10-06 22:34;916401281987600384
2017-10-06 22:33;916401068145205256
2017-10-06 22:33;916400999404900353
2017-10-06 22:33;916400971915202562
2017-10-06 22:32;916400777475878912
2017-10-06 22:32;916400747796873217
2017-10-06 22:31;916400563041878016
2017-10-06 22:31;916400533899952129
2017-10-06 22:31;916400436470415360
2017-10-06 22:30;916400387711782912
2017-10-06 22:30;916400375174799360
2017-10-06 22:30;916400341003911172
2017-10-06 22:30;916400259026255872
2017-10-06 22:30;916400245768019968
2017-10-06 22:30;916400195759251456
2017-10-06 22:29;916400155368161280
2017-10-06 22:29;916400144186085376
2017-10-06 22:29;916400141627568128
2017-10-06 22:29;916400138502922240
2017-10-06 22:29;916400129837543424
2017-10-06 22:29;916400025080446977
2017-10-06 22:29;916400010887122945
2017-10-06 22:29;916400003723210752
2017-10-06 22:29;916399986794938369
2017-10-06 22:29;916399981270941696
2017-10-06 22:28;916399908927631361
2017-10-06 22:28;916399870327394304
2017-10-06 22:28;916399831551156226
2017-10-06 22:28;916399817114345480
2017-10-06 22:28;916399816254529536
2017-10-06 22:28;916399765201543169
2017-10-06 22:28;916399722729922561
2017-10-06 22:27;916399630232936449
2017-10-06 22:27;916399582526840832
2017-10-06 22:27;916399445318733824
2017-10-06 22:27;916399419997667329
2017-10-06 22:26;916399352859435008
2017-10-06 22:26;916399347977281536
2017-10-06 22:26;916399345825603584
2017-10-06 22:26;916399324753358850
2017-10-06 22:26;916399310199316480
2017-10-06 22:26;916399294696923136
2017-10-06 22:26;916399176753094656
2017-10-06 22:25;916399154095640576
2017-10-06 22:25;916399117735211008
2017-10-06 22:25;916399032901046274
2017-10-06 22:25;916399016107057157
2017-10-06 22:25;916398995429134337
2017-10-06 22:25;916398979570589698
2017-10-06 22:25;916398909190279168
2017-10-06 22:24;916398845088563201
2017-10-06 22:24;916398823966048256
2017-10-06 22:24;916398815724183552
2017-10-06 22:24;916398782891352064
2017-10-06 22:24;916398741363544064
2017-10-06 22:24;916398717778911232
2017-10-06 22:24;916398714112983040
2017-10-06 22:24;916398677647810560
2017-10-06 22:23;916398615417053184
2017-10-06 22:23;916398544759676928
2017-10-06 22:23;916398504964005888
2017-10-06 22:22;916398383148838913
2017-10-06 22:22;916398286654775296
2017-10-06 22:22;916398185404276736
2017-10-06 22:21;916398144459628544
2017-10-06 22:21;916398095386021888
2017-10-06 22:21;916398083260375042
2017-10-06 22:21;916398040985903105
2017-10-06 22:21;916398027442503680
2017-10-06 22:20;916397900002971648
2017-10-06 22:20;916397885238910982
2017-10-06 22:20;916397879379451904
2017-10-06 22:20;916397875818520576
2017-10-06 22:20;916397873805193216
2017-10-06 22:20;916397859322322944
2017-10-06 22:20;916397817509195776
2017-10-06 22:20;916397804473376768
2017-10-06 22:20;916397761041399808
2017-10-06 22:20;916397746172583943
2017-10-06 22:20;916397736907255808
2017-10-06 22:19;916397645404311552
2017-10-06 22:19;916397610000310272
2017-10-06 22:19;916397606061985792
2017-10-06 22:19;916397567193243654
2017-10-06 22:19;916397523048083456
2017-10-06 22:19;916397504979021824
2017-10-06 22:19;916397491918061569
2017-10-06 22:19;916397479976988678
2017-10-06 22:19;916397474268377088
2017-10-06 22:19;916397430861697024
2017-10-06 22:19;916397425463406596
2017-10-06 22:18;916397366890004481
2017-10-06 22:18;916397288431304704
2017-10-06 22:18;916397279019335680
2017-10-06 22:18;916397275831660545
2017-10-06 22:18;916397205824475141
2017-10-06 22:17;916397132021563392
2017-10-06 22:17;916397083837423616
2017-10-06 22:17;916397079525650433
2017-10-06 22:17;916397048240291840
2017-10-06 22:17;916396998579806208
2017-10-06 22:17;916396987691417600
2017-10-06 22:17;916396972143083521
2017-10-06 22:16;916396893101473793
2017-10-06 22:16;916396814718267392
2017-10-06 22:16;916396768467705857
2017-10-06 22:16;916396761207279618
2017-10-06 22:16;916396751891832835
2017-10-06 22:16;916396733524983809
2017-10-06 22:16;916396672774701056
2017-10-06 22:15;916396597705007104
2017-10-06 22:15;916396474958716930
2017-10-06 22:15;916396465823424512
2017-10-06 22:15;916396406453149696
2017-10-06 22:14;916396321489031173
2017-10-06 22:14;916396318498611200
2017-10-06 22:14;916396296897929216
2017-10-06 22:14;916396190383484928
2017-10-06 22:13;916396077821026304
2017-10-06 22:13;916396023429214208
2017-10-06 22:13;916396003153952768
2017-10-06 22:13;916395950628835328
2017-10-06 22:13;916395948326055942
2017-10-06 22:13;916395916118118400
2017-10-06 22:12;916395872606289921
2017-10-06 22:12;916395840427532288
2017-10-06 22:12;916395800145653760
2017-10-06 22:12;916395676535209984
2017-10-06 22:12;916395654146023426
2017-10-06 22:11;916395436599996422
2017-10-06 22:11;916395432179204099
2017-10-06 22:10;916395301031747591
2017-10-06 22:10;916395263496830976
2017-10-06 22:10;916395221927079939
2017-10-06 22:10;916395210833223681
2017-10-06 22:10;916395153966882817
2017-10-06 22:09;916395006507622400
2017-10-06 22:09;916394995174608896
2017-10-06 22:09;916394944939540480
2017-10-06 22:08;916394856544481281
2017-10-06 22:08;916394847711354883
2017-10-06 22:08;916394715058028544
2017-10-06 22:08;916394645772419072
2017-10-06 22:07;916394559763918848
2017-10-06 22:07;916394426720698368
2017-10-06 22:07;916394384848863232
2017-10-06 22:06;916394195509682176
2017-10-06 22:05;916394042174332928
2017-10-06 22:05;916394029868138497
2017-10-06 22:05;916393956434264065
2017-10-06 22:05;916393947529752576
2017-10-06 22:05;916393877958926337
2017-10-06 22:04;916393836162584577
2017-10-06 22:04;916393716000055296
2017-10-06 22:04;916393686656626689
2017-10-06 22:03;916393498445615104
2017-10-06 22:03;916393433643626496
2017-10-06 22:03;916393431278116864
2017-10-06 22:02;916393323744567296
2017-10-06 22:02;916393317146910720
2017-10-06 22:02;916393306807877632
2017-10-06 22:02;916393276671852544
2017-10-06 22:01;916393099961671681
2017-10-06 22:00;916392834172821505
2017-10-06 22:00;916392708750446593
2017-10-06 22:00;916392645223739393
2017-10-06 22:00;916392637153685504
2017-10-06 22:00;916392623950012417
2017-10-06 21:59;916392610201079809
2017-10-06 21:59;916392605147115520
2017-10-06 21:59;916392597232291842
2017-10-06 21:59;916392439107035137
2017-10-06 21:59;916392421159612416
2017-10-06 21:59;916392410992619520
2017-10-06 21:58;916392311994556416
2017-10-06 21:58;916392294231805952
2017-10-06 21:58;916392257992847362
2017-10-06 21:58;916392218730074112
2017-10-06 21:58;916392146382540800
2017-10-06 21:58;916392140690690049
2017-10-06 21:57;916392011686662144
2017-10-06 21:57;916391946326650880
2017-10-06 21:57;916391908628410369
2017-10-06 21:57;916391904127868929
2017-10-06 21:57;916391885609959424
2017-10-06 21:56;916391812176150528
2017-10-06 21:56;916391799224074245
2017-10-06 21:56;916391710216749056
2017-10-06 21:56;916391704017690624
2017-10-06 21:56;916391625403674624
2017-10-06 21:55;916391419362779136
2017-10-06 21:55;916391416296726529
2017-10-06 21:55;916391359996583936
2017-10-06 21:54;916391224432578560
2017-10-06 21:54;916391197542817793
2017-10-06 21:54;916391196276043776
2017-10-06 21:54;916391124121653248
2017-10-06 21:54;916391118551396352
2017-10-06 21:53;916391001098297344
2017-10-06 21:53;916390975215243271
2017-10-06 21:53;916390910019162112
2017-10-06 21:52;916390844592033792
2017-10-06 21:52;916390793966948353
2017-10-06 21:52;916390761687420928
2017-10-06 21:52;916390614832381952
2017-10-06 21:51;916390435169427462
2017-10-06 21:50;916390214720937984
2017-10-06 21:50;916390128372862978
2017-10-06 21:49;916389921056845824
2017-10-06 21:49;916389891738439680
2017-10-06 21:48;916389844754075648
2017-10-06 21:48;916389720220979200
2017-10-06 21:48;916389714562654208
2017-10-06 21:48;916389656438231041
2017-10-06 21:48;916389656320757762
2017-10-06 21:48;916389611613638656
2017-10-06 21:47;916389522652520450
2017-10-06 21:47;916389503388004352
2017-10-06 21:47;916389445141712896
2017-10-06 21:47;916389350753017856
2017-10-06 21:46;916389244125548545
2017-10-06 21:46;916389208536752128
2017-10-06 21:46;916389150970040322
2017-10-06 21:45;916389090433556480
2017-10-06 21:45;916389037165961216
2017-10-06 21:45;916389033487585281
2017-10-06 21:45;916388985756278785
2017-10-06 21:45;916388949039484928
2017-10-06 21:45;916388898493784064
2017-10-06 21:43;916388528560451584
2017-10-06 21:43;916388416840810496
2017-10-06 21:43;916388404018913280
2017-10-06 21:43;916388403008155648
2017-10-06 21:43;916388369306935296
2017-10-06 21:43;916388341309890560
2017-10-06 21:42;916388311333085184
2017-10-06 21:42;916388164679454720
2017-10-06 21:41;916388077207261184
2017-10-06 21:41;916388067677573121
2017-10-06 21:41;916387894738092032
2017-10-06 21:41;916387864551845889
2017-10-06 21:41;916387860340789249
2017-10-06 21:40;916387655474143232
2017-10-06 21:40;916387589447335936
2017-10-06 21:39;916387512611778560
2017-10-06 21:39;916387507431804928
2017-10-06 21:39;916387456160862209
2017-10-06 21:39;916387430965559296
2017-10-06 21:39;916387386828800001
2017-10-06 21:38;916387256469876736
2017-10-06 21:38;916387117068050432
2017-10-06 21:38;916387079608823808
2017-10-06 21:37;916386910188244992
2017-10-06 21:37;916386888885391365
2017-10-06 21:37;916386882786820102
2017-10-06 21:37;916386855037296640
2017-10-06 21:36;916386593187000320
2017-10-06 21:35;916386568067104768
2017-10-06 21:35;916386520231227392
2017-10-06 21:35;916386506432008192
2017-10-06 21:35;916386446109372416
2017-10-06 21:35;916386420415119360
2017-10-06 21:35;916386364970565632
2017-10-06 21:34;916386319995146240
2017-10-06 21:34;916386318271352832
2017-10-06 21:34;916386278899372033
2017-10-06 21:34;916386266702327809
2017-10-06 21:34;916386214529269760
2017-10-06 21:34;916386185324396545
2017-10-06 21:34;916386153867173889
2017-10-06 21:33;916386019968258048
2017-10-06 21:33;916385977567989760
2017-10-06 21:33;916385976380948482
2017-10-06 21:33;916385911235104768
2017-10-06 21:32;916385650382966786
2017-10-06 21:32;916385605491331072
2017-10-06 21:32;916385572913942528
2017-10-06 21:31;916385373097304065
2017-10-06 21:30;916385302092107776
2017-10-06 21:30;916385280306814976
2017-10-06 21:30;916385240133849088
2017-10-06 21:30;916385213650960384
2017-10-06 21:30;916385205560193024
2017-10-06 21:30;916385204511666176
2017-10-06 21:30;916385204222140416
2017-10-06 21:29;916385054003290115
2017-10-06 21:29;916384885354278912
2017-10-06 21:28;916384707264122880
2017-10-06 21:28;916384678516375553
2017-10-06 21:28;916384567497551877
2017-10-06 21:28;916384567140999168
2017-10-06 21:27;916384474098741248
2017-10-06 21:27;916384470411956226
2017-10-06 21:27;916384441848684544
2017-10-06 21:27;916384415105929216
2017-10-06 21:27;916384410781519873
2017-10-06 21:27;916384357979389953
2017-10-06 21:26;916384238328479749
2017-10-06 21:26;916384214613762048
2017-10-06 21:26;916384203373273088
2017-10-06 21:26;916384147874164737
2017-10-06 21:26;916384125703122944
2017-10-06 21:26;916384099912298496
2017-10-06 21:26;916384089086791685
2017-10-06 21:26;916384075992231936
2017-10-06 21:25;916383940113588225
2017-10-06 21:25;916383929371852800
2017-10-06 21:25;916383899751763969
2017-10-06 21:25;916383853069127681
2017-10-06 21:24;916383736639492098
2017-10-06 21:24;916383706188845057
2017-10-06 21:24;916383599489966080
2017-10-06 21:24;916383559992184832
2017-10-06 21:23;916383531344916480
2017-10-06 21:23;916383522079768576
2017-10-06 21:23;916383508838436864
2017-10-06 21:23;916383496050020353
2017-10-06 21:23;916383472649949185
2017-10-06 21:23;916383452374630401
2017-10-06 21:23;916383368119504896
2017-10-06 21:23;916383336733433856
2017-10-06 21:23;916383308056977408
2017-10-06 21:22;916383198397059073
2017-10-06 21:22;916383144147931141
2017-10-06 21:22;916383069182976000
2017-10-06 21:21;916382937548972032
2017-10-06 21:20;916382763246333952
2017-10-06 21:20;916382711194968064
2017-10-06 21:20;916382579061817347
2017-10-06 21:19;916382533931159552
2017-10-06 21:18;916382198864818176
2017-10-06 21:18;916382117092777984
2017-10-06 21:17;916382035845009408
2017-10-06 21:17;916381979041517573
2017-10-06 21:17;916381971248570371
2017-10-06 21:16;916381604343316482
2017-10-06 21:16;916381598614020103
2017-10-06 21:15;916381527767908359
2017-10-06 21:14;916381290714271744
2017-10-06 21:14;916381275199504384
2017-10-06 21:14;916381252529168384
2017-10-06 21:14;916381245835165696
2017-10-06 21:14;916381164797026304
2017-10-06 21:13;916380943106969600
2017-10-06 21:13;916380922819293184
2017-10-06 21:13;916380893228392448
2017-10-06 21:13;916380834550005765
2017-10-06 21:13;916380827042418688
2017-10-06 21:12;916380688101924864
2017-10-06 21:12;916380636432289792
2017-10-06 21:12;916380623132090369
2017-10-06 21:12;916380601623625728
2017-10-06 21:11;916380526331748352
2017-10-06 21:11;916380337063776261
2017-10-06 21:11;916380327211388928
2017-10-06 21:10;916380150748475392
2017-10-06 21:10;916380038798471169
2017-10-06 21:09;916379938818736128
2017-10-06 21:09;916379872196481025
2017-10-06 21:08;916379632156504069
2017-10-06 21:07;916379472974069761
2017-10-06 21:07;916379465525153793
2017-10-06 21:07;916379427881095168
2017-10-06 21:07;916379418804805632
2017-10-06 21:07;916379330703323137
2017-10-06 21:07;916379294636457984
2017-10-06 21:06;916379229272633344
2017-10-06 21:06;916379111970430976
2017-10-06 21:06;916379080488087557
2017-10-06 21:05;916378901777174529
2017-10-06 21:04;916378744834715648
2017-10-06 21:04;916378718884462593
2017-10-06 21:04;916378698638680064
2017-10-06 21:04;916378696860217344
2017-10-06 21:04;916378627851345920
2017-10-06 21:04;916378612470833152
2017-10-06 21:03;916378359319322624
2017-10-06 21:03;916378282622414849
2017-10-06 21:03;916378276934844416
2017-10-06 21:02;916378203043774465
2017-10-06 21:02;916378185859784705
2017-10-06 21:01;916377878790639617
2017-10-06 21:01;916377832502198274
2017-10-06 21:00;916377742576365568
2017-10-06 21:00;916377697365970944
2017-10-06 21:00;916377536753319936
2017-10-06 21:00;916377536522805248
2017-10-06 21:00;916377520966074370
2017-10-06 20:59;916377511835058176
2017-10-06 20:59;916377387645886464
2017-10-06 20:59;916377379051892736
2017-10-06 20:59;916377337721004033
2017-10-06 20:59;916377323510861824
2017-10-06 20:59;916377266275282945
2017-10-06 20:58;916377243797958656
2017-10-06 20:58;916377218292400128
2017-10-06 20:58;916377165972701184
2017-10-06 20:58;916377060272197633
2017-10-06 20:57;916376921390362624
2017-10-06 20:56;916376691525775360
2017-10-06 20:56;916376683560632320
2017-10-06 20:53;916375999448625152
2017-10-06 20:53;916375850089537536
2017-10-06 20:52;916375689149870080
2017-10-06 20:52;916375679456989185
2017-10-06 20:52;916375654551056385
2017-10-06 20:52;916375569121660930
2017-10-06 20:51;916375414280474629
2017-10-06 20:51;916375371632857088
2017-10-06 20:51;916375359221665792
2017-10-06 20:51;916375287356674049
2017-10-06 20:50;916375105244102656
2017-10-06 20:50;916375082905120768
2017-10-06 20:50;916375057928278016
2017-10-06 20:49;916374904785776640
2017-10-06 20:49;916374884724432899
2017-10-06 20:49;916374880492298240
2017-10-06 20:49;916374876671311873
2017-10-06 20:48;916374702251061248
2017-10-06 20:48;916374593144872960
2017-10-06 20:48;916374582734471168
2017-10-06 20:48;916374505827823617
2017-10-06 20:47;916374360113291264
2017-10-06 20:47;916374254861508608
2017-10-06 20:46;916374209110175744
2017-10-06 20:46;916374189757648896
2017-10-06 20:46;916374186804867072
2017-10-06 20:46;916374158312923136
2017-10-06 20:46;916374150498807808
2017-10-06 20:46;916374144144379909
2017-10-06 20:45;916373976158310401
2017-10-06 20:45;916373817022394368
2017-10-06 20:45;916373742971904000
2017-10-06 20:44;916373704954617856
2017-10-06 20:44;916373543247421440
2017-10-06 20:43;916373443444080642
2017-10-06 20:43;916373280570867712
2017-10-06 20:43;916373263172775936
2017-10-06 20:42;916373220030341120
2017-10-06 20:42;916373110747779074
2017-10-06 20:42;916373071858089985
2017-10-06 20:42;916373004535455749
2017-10-06 20:42;916372997048586240
2017-10-06 20:41;916372932695379969
2017-10-06 20:41;916372903666601984
2017-10-06 20:41;916372772200374273
2017-10-06 20:41;916372767624310786
2017-10-06 20:39;916372236868694016
2017-10-06 20:38;916372094522417153
2017-10-06 20:37;916371860241055744
2017-10-06 20:37;916371844902588416
2017-10-06 20:37;916371740967821312
2017-10-06 20:36;916371694565998592
2017-10-06 20:36;916371660202233856
2017-10-06 20:36;916371601872097280
2017-10-06 20:36;916371524843720705
