2016-06-17 23:59;743926177962819584
2016-06-17 23:59;743926166470410240
2016-06-17 23:59;743926134992056320
2016-06-17 23:57;743925611765313536
2016-06-17 23:56;743925315777421312
2016-06-17 23:55;743925006401441792
2016-06-17 23:55;743925001385017345
2016-06-17 23:54;743924751505199104
2016-06-17 23:53;743924500618698756
2016-06-17 23:53;743924432259817472
2016-06-17 23:52;743924336583671808
2016-06-17 23:52;743924323237269504
2016-06-17 23:52;743924213560541184
2016-06-17 23:52;743924192417058816
2016-06-17 23:51;743923944437145600
2016-06-17 23:50;743923828435333120
2016-06-17 23:49;743923437865836544
2016-06-17 23:46;743922822586605568
2016-06-17 23:44;743922394402717696
2016-06-17 23:41;743921650920472577
2016-06-17 23:41;743921434838216704
2016-06-17 23:38;743920842636132354
2016-06-17 23:37;743920546056970240
2016-06-17 23:37;743920423654531072
2016-06-17 23:37;743920421641261056
2016-06-17 23:35;743920117394841600
2016-06-17 23:35;743920057940590592
2016-06-17 23:35;743919946028224512
2016-06-17 23:34;743919793078681600
2016-06-17 23:33;743919591336730624
2016-06-17 23:33;743919447719710723
2016-06-17 23:33;743919440610336768
2016-06-17 23:32;743919325560528896
2016-06-17 23:32;743919221244071936
2016-06-17 23:31;743919042600243200
2016-06-17 23:30;743918880712712192
2016-06-17 23:30;743918689007898624
2016-06-17 23:30;743918688961716225
2016-06-17 23:30;743918676387069952
2016-06-17 23:29;743918578748035072
2016-06-17 23:29;743918512658251776
2016-06-17 23:28;743918155869855744
2016-06-17 23:28;743918148357918720
2016-06-17 23:27;743918113888968704
2016-06-17 23:27;743918010310721537
2016-06-17 23:27;743917924860100609
2016-06-17 23:27;743917890894598145
2016-06-17 23:25;743917630004748289
2016-06-17 23:25;743917416107773953
2016-06-17 23:25;743917407564095488
2016-06-17 23:23;743917117020442624
2016-06-17 23:21;743916404588552192
2016-06-17 23:20;743916171066478592
2016-06-17 23:19;743916115231813632
2016-06-17 23:19;743915949468848128
2016-06-17 23:19;743915927654252544
2016-06-17 23:17;743915538171174916
2016-06-17 23:17;743915382226980864
2016-06-17 23:16;743915342339145728
2016-06-17 23:16;743915270364856324
2016-06-17 23:15;743915090685136896
2016-06-17 23:15;743915014743015424
2016-06-17 23:15;743915011827970048
2016-06-17 23:15;743914979703693313
2016-06-17 23:15;743914968861532160
2016-06-17 23:15;743914943783776256
2016-06-17 23:15;743914905737248768
2016-06-17 23:14;743914729643474944
2016-06-17 23:14;743914687738220547
2016-06-17 23:12;743914323899203586
2016-06-17 23:12;743914164201066496
2016-06-17 23:10;743913625425936384
2016-06-17 23:09;743913430617206784
2016-06-17 23:09;743913413148086272
2016-06-17 23:08;743913319241658368
2016-06-17 23:07;743912917741998085
2016-06-17 23:05;743912540665679872
2016-06-17 23:05;743912405000982528
2016-06-17 23:05;743912384385978368
2016-06-17 23:05;743912379516334080
2016-06-17 23:03;743911988422672385
2016-06-17 23:03;743911890082893824
2016-06-17 23:00;743911333201084417
2016-06-17 23:00;743911325349351424
2016-06-17 23:00;743911191366479873
2016-06-17 23:00;743911113717317632
2016-06-17 22:59;743911054565122048
2016-06-17 22:59;743910864911106048
2016-06-17 22:58;743910756035366913
2016-06-17 22:57;743910351419252739
2016-06-17 22:55;743909957012234240
2016-06-17 22:54;743909615172214784
2016-06-17 22:53;743909434993311744
2016-06-17 22:52;743909310305042438
2016-06-17 22:52;743909297713733632
2016-06-17 22:52;743909258207465473
2016-06-17 22:52;743909148975259651
2016-06-17 22:52;743909133880070144
2016-06-17 22:50;743908781743046656
2016-06-17 22:50;743908777997537280
2016-06-17 22:50;743908753678938112
2016-06-17 22:50;743908726923419648
2016-06-17 22:50;743908603812257792
2016-06-17 22:49;743908536820834304
2016-06-17 22:49;743908484463362048
2016-06-17 22:48;743908160147165184
2016-06-17 22:48;743908100512563200
2016-06-17 22:48;743908074579169280
2016-06-17 22:47;743908034779308032
2016-06-17 22:47;743907991221571587
2016-06-17 22:47;743907990617612288
2016-06-17 22:47;743907985479499776
2016-06-17 22:46;743907772559818752
2016-06-17 22:45;743907322964115456
2016-06-17 22:44;743907230467006464
2016-06-17 22:44;743907170803056640
2016-06-17 22:44;743907147419947008
2016-06-17 22:43;743907050703327232
2016-06-17 22:43;743907018885324801
2016-06-17 22:43;743906918771593220
2016-06-17 22:42;743906799028314113
2016-06-17 22:42;743906740865904640
2016-06-17 22:42;743906713376538624
2016-06-17 22:40;743906285511335936
2016-06-17 22:40;743906185934475264
2016-06-17 22:40;743906090904064004
2016-06-17 22:37;743905499310133249
2016-06-17 22:37;743905312466477057
2016-06-17 22:36;743905295957696512
2016-06-17 22:35;743904963101790208
2016-06-17 22:34;743904611380170752
2016-06-17 22:33;743904481008455680
2016-06-17 22:32;743904293099536384
2016-06-17 22:32;743904137688059904
2016-06-17 22:31;743903896733622272
2016-06-17 22:30;743903740965556229
2016-06-17 22:30;743903679523217410
2016-06-17 22:30;743903638922338304
2016-06-17 22:30;743903598887608321
2016-06-17 22:30;743903573826666496
2016-06-17 22:30;743903557586325505
2016-06-17 22:28;#
2016-06-17 22:28;743903100654649344
2016-06-17 22:25;743902435177947136
2016-06-17 22:24;743902182739677184
2016-06-17 22:24;743902118361313280
2016-06-17 22:24;743902056415625216
2016-06-17 22:23;743901890036011008
2016-06-17 22:21;743901468852379649
2016-06-17 22:21;743901282214154240
2016-06-17 22:20;743901154308919296
2016-06-17 22:19;743900869888970753
2016-06-17 22:18;743900690750181376
2016-06-17 22:18;743900612761354240
2016-06-17 22:17;743900470347972608
2016-06-17 22:17;743900430904725504
2016-06-17 22:17;743900406984515584
2016-06-17 22:17;743900325837438976
2016-06-17 22:15;743899945770565632
2016-06-17 22:13;743899483600097281
2016-06-17 22:13;743899290171379712
2016-06-17 22:13;743899288464400385
2016-06-17 22:11;743898991776116737
2016-06-17 22:11;743898976076726273
2016-06-17 22:11;743898967864311808
2016-06-17 22:11;743898781503131648
2016-06-17 22:10;743898749127241728
2016-06-17 22:10;743898590565765121
2016-06-17 22:09;743898482675638272
2016-06-17 22:09;743898257521184768
2016-06-17 22:08;743898112964583424
2016-06-17 22:07;743897827701465088
2016-06-17 22:07;743897759833591808
2016-06-17 22:06;743897540790190080
2016-06-17 22:05;743897332480155648
2016-06-17 22:05;743897280592359428
2016-06-17 22:05;743897268684722177
2016-06-17 22:04;743897118025334785
2016-06-17 22:04;743897109003440129
2016-06-17 22:02;743896674272051204
2016-06-17 22:02;743896630286417920
2016-06-17 22:00;743896227188740096
2016-06-17 22:00;743896140484067328
2016-06-17 22:00;743896056983785472
2016-06-17 22:00;743896046623850498
2016-06-17 21:59;743895874594471936
2016-06-17 21:59;743895871666921473
2016-06-17 21:59;743895865538936832
2016-06-17 21:59;743895764510871553
2016-06-17 21:58;743895686354087936
2016-06-17 21:58;743895557052104704
2016-06-17 21:57;743895365317976064
2016-06-17 21:57;743895326667350016
2016-06-17 21:55;743894957702922240
2016-06-17 21:55;743894802442428417
2016-06-17 21:54;743894691402366976
2016-06-17 21:54;743894643696340992
2016-06-17 21:51;743893861055991808
2016-06-17 21:50;743893708467245056
2016-06-17 21:50;743893631421972484
2016-06-17 21:50;743893560403996673
2016-06-17 21:50;743893539587760129
2016-06-17 21:50;743893496025784320
2016-06-17 21:49;743893309920206848
2016-06-17 21:47;743892810156417024
2016-06-17 21:47;743892733547393024
2016-06-17 21:46;743892670876049408
2016-06-17 21:44;743892119538925568
2016-06-17 21:44;743892076794880001
2016-06-17 21:44;743892035556491265
2016-06-17 21:44;743892024504397824
2016-06-17 21:42;743891628616605698
2016-06-17 21:41;743891363343667201
2016-06-17 21:40;743891152403836929
2016-06-17 21:40;743891150583566340
2016-06-17 21:40;743891122783563777
2016-06-17 21:39;743890947457585152
2016-06-17 21:39;743890849214382083
2016-06-17 21:39;743890787830640640
2016-06-17 21:39;743890713948094464
2016-06-17 21:38;743890557890600960
2016-06-17 21:38;743890546872070144
2016-06-17 21:38;743890489334710272
2016-06-17 21:37;743890454433894400
2016-06-17 21:37;743890375446790144
2016-06-17 21:37;743890329124765696
2016-06-17 21:35;743889768375853057
2016-06-17 21:35;743889741335171072
2016-06-17 21:34;743889656555704320
2016-06-17 21:33;743889398291304449
2016-06-17 21:32;743889156259090432
2016-06-17 21:32;743889127653801984
2016-06-17 21:31;743888871247712257
2016-06-17 21:31;743888702062080000
2016-06-17 21:30;743888647607427072
2016-06-17 21:30;743888628837920768
2016-06-17 21:30;743888559866798084
2016-06-17 21:30;743888536550572032
2016-06-17 21:30;743888490488696833
2016-06-17 21:29;743888302563016705
2016-06-17 21:29;743888263451140096
2016-06-17 21:29;743888204307304448
2016-06-17 21:27;743887803084333056
2016-06-17 21:23;743886867318341632
2016-06-17 21:23;743886838834704384
2016-06-17 21:23;743886749701570560
2016-06-17 21:22;743886454405861377
2016-06-17 21:22;743886436903030784
2016-06-17 21:21;743886382398005248
2016-06-17 21:21;743886381814951936
2016-06-17 21:16;743885140384956416
2016-06-17 21:16;743885037733543936
2016-06-17 21:16;743884939993694213
2016-06-17 21:16;743884932997578752
2016-06-17 21:16;743884923329720320
2016-06-17 21:15;743884838583869440
2016-06-17 21:15;743884831596118016
2016-06-17 21:14;743884516960387073
2016-06-17 21:14;743884461817929728
2016-06-17 21:13;743884397577797632
2016-06-17 21:13;743884362920374272
2016-06-17 21:12;743884163338510336
2016-06-17 21:11;743883893481234432
2016-06-17 21:11;743883851387248640
2016-06-17 21:11;743883824032014336
2016-06-17 21:11;743883705832308737
2016-06-17 21:08;743882979475218432
2016-06-17 21:07;743882663761747968
2016-06-17 21:06;743882527522193408
2016-06-17 21:06;743882473189285888
2016-06-17 21:05;743882280242819072
2016-06-17 21:04;743882045206708224
2016-06-17 21:04;743881920849666048
2016-06-17 21:03;743881897651085312
2016-06-17 21:02;743881528023867393
2016-06-17 21:02;743881401985019905
2016-06-17 21:01;743881174804635649
2016-06-17 21:00;743881109910360064
2016-06-17 21:00;743881058970525697
2016-06-17 21:00;743881021020504064
2016-06-17 21:00;743880984668545024
2016-06-17 21:00;743880974035992577
2016-06-17 21:00;743880957548081152
2016-06-17 20:59;743880782255534085
2016-06-17 20:59;743880768271822848
2016-06-17 20:59;743880763960078337
2016-06-17 20:58;743880401798651904
2016-06-17 20:57;743880357007736832
2016-06-17 20:56;743880039285030917
2016-06-17 20:56;743880038089658369
2016-06-17 20:56;743879944644734976
2016-06-17 20:54;743879446336274432
2016-06-17 20:53;743879299665559556
2016-06-17 20:53;743879161043812352
2016-06-17 20:53;743879150885212160
2016-06-17 20:52;743879102902444033
2016-06-17 20:52;743878956504522752
2016-06-17 20:52;743878895905046530
2016-06-17 20:50;743878504069083140
2016-06-17 20:50;743878483168763904
2016-06-17 20:50;743878472905461760
2016-06-17 20:50;743878453070532608
2016-06-17 20:49;743878264016375809
2016-06-17 20:48;743878007719337986
2016-06-17 20:47;743877822142365696
2016-06-17 20:47;743877779351965696
2016-06-17 20:47;743877658367299584
2016-06-17 20:47;743877640713547776
2016-06-17 20:45;743877226999865344
2016-06-17 20:45;743877190417285120
2016-06-17 20:45;743877124067565568
2016-06-17 20:44;743876978974003200
2016-06-17 20:44;743876897918976000
2016-06-17 20:43;743876822547341312
2016-06-17 20:43;743876727873675264
2016-06-17 20:43;743876724300062721
2016-06-17 20:41;743876275316588544
2016-06-17 20:38;743875505061920768
2016-06-17 20:37;743875115213946880
2016-06-17 20:34;743874366862147584
2016-06-17 20:33;743874157637668864
2016-06-17 20:33;743874137366499328
2016-06-17 20:33;743874128386494466
2016-06-17 20:32;743874038209064960
2016-06-17 20:32;743873921766789120
2016-06-17 20:31;743873731550937088
2016-06-17 20:30;743873446539583488
2016-06-17 20:30;743873385390710785
2016-06-17 20:30;743873359352520705
2016-06-17 20:29;743873310333755393
2016-06-17 20:28;743873084696989696
2016-06-17 20:28;743872857973874688
2016-06-17 20:27;743872671461576704
2016-06-17 20:25;743872292665470976
2016-06-17 20:25;743872216421502977
2016-06-17 20:25;743872084896419840
2016-06-17 20:24;743872033969287168
2016-06-17 20:23;743871678262849536
2016-06-17 20:23;743871671036219392
2016-06-17 20:23;743871593856778240
2016-06-17 20:22;743871549770391552
2016-06-17 20:22;743871444484915200
2016-06-17 20:21;743871208353996800
2016-06-17 20:21;743871179954413568
2016-06-17 20:21;743871151961563136
2016-06-17 20:21;743871143602360320
2016-06-17 20:21;743871142247600128
2016-06-17 20:20;743870931043557376
2016-06-17 20:20;743870928749092864
2016-06-17 20:20;743870899724648448
2016-06-17 20:19;743870596946112512
2016-06-17 20:18;743870539958095872
2016-06-17 20:17;743870274471342081
2016-06-17 20:17;743870152115130369
2016-06-17 20:17;743870094267265024
2016-06-17 20:17;743870081466195968
2016-06-17 20:16;743870044199862273
2016-06-17 20:16;743869822996451328
2016-06-17 20:15;743869724870664192
2016-06-17 20:15;743869647750074368
2016-06-17 20:15;743869623586676736
2016-06-17 20:15;743869583946186752
2016-06-17 20:14;743869441205731333
2016-06-17 20:13;743869311085797376
2016-06-17 20:13;743869171969101824
2016-06-17 20:12;743869006453551104
2016-06-17 20:12;743869004557717504
2016-06-17 20:11;743868698520334336
2016-06-17 20:11;743868674331676672
2016-06-17 20:11;743868614491672576
2016-06-17 20:10;743868319657234432
2016-06-17 20:09;743868282852147201
2016-06-17 20:09;743868280440520708
2016-06-17 20:09;743868200622915584
2016-06-17 20:09;743868179269681152
2016-06-17 20:09;743868140459810816
2016-06-17 20:09;743868134906564609
2016-06-17 20:08;743868014475546624
2016-06-17 20:08;743867952395485185
2016-06-17 20:08;743867869574926336
2016-06-17 20:08;743867811756269569
2016-06-17 20:07;743867630675722241
2016-06-17 20:06;743867315968679936
2016-06-17 20:05;743867283483693056
2016-06-17 20:05;743867155259625472
2016-06-17 20:04;743867009016832001
2016-06-17 20:04;743866840686956545
2016-06-17 20:04;743866814531248128
2016-06-17 20:01;743866284090208256
2016-06-17 20:01;743866172408479744
2016-06-17 20:01;743866167601807360
2016-06-17 20:01;743866121879695360
2016-06-17 20:01;743866100388073476
2016-06-17 20:01;743866085305356289
2016-06-17 20:01;743866077512372224
2016-06-17 20:01;743866071996784640
2016-06-17 20:00;743865956003307522
2016-06-17 20:00;743865936634089472
2016-06-17 20:00;743865919148011520
2016-06-17 20:00;743865896595251200
2016-06-17 19:59;743865669834412032
2016-06-17 19:59;743865580306866176
2016-06-17 19:59;743865550695186433
2016-06-17 19:55;743864603289989120
2016-06-17 19:54;743864323198566400
2016-06-17 19:52;743863889046167552
2016-06-17 19:51;743863646921449472
2016-06-17 19:51;743863539568246784
2016-06-17 19:50;743863373398409216
2016-06-17 19:50;743863300929159168
2016-06-17 19:47;743862762338660352
2016-06-17 19:47;743862762212823040
2016-06-17 19:47;743862674191187968
2016-06-17 19:46;743862406254833664
2016-06-17 19:46;743862290978582533
2016-06-17 19:46;743862280639680512
2016-06-17 19:45;743862130038939648
2016-06-17 19:44;743861959083331584
2016-06-17 19:44;743861923641319425
2016-06-17 19:42;743861463958290432
2016-06-17 19:41;743861198433755136
2016-06-17 19:41;743861164308836352
2016-06-17 19:41;743861029206110209
2016-06-17 19:40;743860880547319809
2016-06-17 19:40;743860849828302848
